P3.fq	Pcdh-dup.Watson.ref
P13.fq	Pcdh-dup.Watson.ref
P4.fq	Pcdh-dup.Watson.ref
P14.fq	Pcdh-dup.Watson.ref
P5.fq	Pcdh-dup.Watson.ref
P15.fq	Pcdh-dup.Watson.ref
P6.fq	Pcdh-dup.Watson.ref
P16.fq	Pcdh-dup.Watson.ref
P7.fq	Pcdh-dup.Watson.ref
P17.fq	Pcdh-dup.Watson.ref
P8.fq	Pcdh-dup.Watson.ref
P18.fq	Pcdh-dup.Watson.ref
P9.fq	Pcdh-dup.Watson.ref
P19.fq	Pcdh-dup.Watson.ref
P10.fq	Pcdh-dup.Watson.ref
P20.fq	Pcdh-dup.Watson.ref
P21.fq	Pcdh-dup.Watson.ref
P31.fq	Pcdh-dup.Watson.ref
P22.fq	Pcdh-dup.Watson.ref
P32.fq	Pcdh-dup.Watson.ref
P23.fq	Pcdh-dup.Watson.ref
P33.fq	Pcdh-dup.Watson.ref
P24.fq	Pcdh-dup.Watson.ref
P34.fq	Pcdh-dup.Watson.ref
P25.fq	Pcdh-dup.Watson.ref
P35.fq	Pcdh-dup.Watson.ref
P26.fq	Pcdh-dup.Watson.ref
P36.fq	Pcdh-dup.Watson.ref
P27.fq	Pcdh-dup.Watson.ref
P37.fq	Pcdh-dup.Watson.ref
P28.fq	Pcdh-dup.Watson.ref
P38.fq	Pcdh-dup.Watson.ref
P29.fq	Pcdh-dup.Watson.ref
P39.fq	Pcdh-dup.Watson.ref
P30.fq	Pcdh-dup.Watson.ref
P40.fq	Pcdh-dup.Watson.ref
DA1.fq	PAMI-del.Watson.ref
DA2.fq	PAMI-del.Watson.ref
DA3.fq	PAMI-del.Watson.ref
DA4.fq	PAMI-del.Watson.ref
DA5.fq	PAMI-del.Watson.ref
DA6.fq	PAMI-del.Watson.ref
DA7.fq	PAMI-del.Watson.ref
DA8.fq	PAMI-del.Watson.ref
DA9.fq	PAMI-del.Watson.ref
DA10.fq	PAMI-del.Watson.ref
DA11.fq	PAMI-del.Watson.ref
DA12.fq	PAMI-del.Watson.ref
DA13.fq	PAMI-del.Watson.ref
DA14.fq	PAMI-del.Watson.ref
DA15.fq	PAMI-del.Watson.ref
DA16.fq	PAMI-del.Watson.ref
FA1.fq	PAMI-up.Watson.ref
FA2.fq	PAMI-up.Watson.ref
FA3.fq	PAMI-up.Watson.ref
FA4.fq	PAMI-up.Watson.ref
FA5.fq	PAMI-up.Watson.ref
FA6.fq	PAMI-up.Watson.ref
FA7.fq	PAMI-up.Watson.ref
FA8.fq	PAMI-up.Watson.ref
FA9.fq	PAMI-up.Watson.ref
FA10.fq	PAMI-up.Watson.ref
FA11.fq	PAMI-up.Watson.ref
FA12.fq	PAMI-up.Watson.ref
FA13.fq	PAMI-up.Watson.ref
FA14.fq	PAMI-up.Watson.ref
FA15.fq	PAMI-up.Watson.ref
FA16.fq	PAMI-up.Watson.ref
RA1.fq	PAMI-down.Watson.ref
RA2.fq	PAMI-down.Watson.ref
RA3.fq	PAMI-down.Watson.ref
RA4.fq	PAMI-down.Watson.ref
RA5.fq	PAMI-down.Watson.ref
RA6.fq	PAMI-down.Watson.ref
RA7.fq	PAMI-down.Watson.ref
RA8.fq	PAMI-down.Watson.ref
RA9.fq	PAMI-down.Watson.ref
RA10.fq	PAMI-down.Watson.ref
RA11.fq	PAMI-down.Watson.ref
RA12.fq	PAMI-down.Watson.ref
RA13.fq	PAMI-down.Watson.ref
RA14.fq	PAMI-down.Watson.ref
RA15.fq	PAMI-down.Watson.ref
RA16.fq	PAMI-down.Watson.ref
Rup1.fq	PAMI-dup.Watson.ref
Rup2.fq	PAMI-dup.Watson.ref
Rup3.fq	PAMI-dup.Watson.ref
Rup4.fq	PAMI-dup.Watson.ref
Rup5.fq	PAMI-dup.Watson.ref
Rup6.fq	PAMI-dup.Watson.ref
Rup7.fq	PAMI-dup.Watson.ref
Rup8.fq	PAMI-dup.Watson.ref
Rup9.fq	PAMI-dup.Watson.ref
Rup10.fq	PAMI-dup.Watson.ref
Rup11.fq	PAMI-dup.Watson.ref
Rup12.fq	PAMI-dup.Watson.ref
Rup13.fq	PAMI-dup.Watson.ref
Rup14.fq	PAMI-dup.Watson.ref
Rup15.fq	PAMI-dup.Watson.ref
Rup16.fq	PAMI-dup.Watson.ref
Ha1.fq	Pcdh-sg1.Watson.ref
Ha9.fq	Pcdh-sg1.Watson.ref
Ha2.fq	Pcdh-sg1.Watson.ref
Ha10.fq	Pcdh-sg1.Watson.ref
Ha3.fq	Pcdh-sg1.Watson.ref
Ha11.fq	Pcdh-sg1.Watson.ref
Ha4.fq	Pcdh-sg1.Watson.ref
Ha12.fq	Pcdh-sg1.Watson.ref
Ha5.fq	Pcdh-sg1.Watson.ref
Ha13.fq	Pcdh-sg1.Watson.ref
Ha6.fq	Pcdh-sg1.Watson.ref
Ha14.fq	Pcdh-sg1.Watson.ref
Ha7.fq	Pcdh-sg1.Watson.ref
Ha15.fq	Pcdh-sg1.Watson.ref
Ha8.fq	Pcdh-sg1.Watson.ref
Ha16.fq	Pcdh-sg1.Watson.ref
Ha17.fq	Pcdh-sg1.Watson.ref
Ha18.fq	Pcdh-sg1.Watson.ref
Ha19.fq	Pcdh-sg1.Watson.ref
Ha20.fq	Pcdh-sg1.Watson.ref
Ha21.fq	Pcdh-sg1.Watson.ref
Ha22.fq	Pcdh-sg1.Watson.ref
Hb1.fq	Pcdh-sg2.Watson.ref
Hb9.fq	Pcdh-sg2.Watson.ref
Hb2.fq	Pcdh-sg2.Watson.ref
Hb10.fq	Pcdh-sg2.Watson.ref
Hb3.fq	Pcdh-sg2.Watson.ref
Hb11.fq	Pcdh-sg2.Watson.ref
Hb4.fq	Pcdh-sg2.Watson.ref
Hb12.fq	Pcdh-sg2.Watson.ref
Hb5.fq	Pcdh-sg2.Watson.ref
Hb13.fq	Pcdh-sg2.Watson.ref
Hb6.fq	Pcdh-sg2.Watson.ref
Hb14.fq	Pcdh-sg2.Watson.ref
Hb7.fq	Pcdh-sg2.Watson.ref
Hb15.fq	Pcdh-sg2.Watson.ref
Hb8.fq	Pcdh-sg2.Watson.ref
Hb16.fq	Pcdh-sg2.Watson.ref
Hb17.fq	Pcdh-sg2.Watson.ref
Hb18.fq	Pcdh-sg2.Watson.ref
Hb19.fq	Pcdh-sg2.Watson.ref
Hb20.fq	Pcdh-sg2.Watson.ref
Hb21.fq	Pcdh-sg2.Watson.ref
Hb22.fq	Pcdh-sg2.Watson.ref
Rinde-a1.fq	PAMI-sg1.Watson.ref
Rinde-a2.fq	PAMI-sg1.Watson.ref
Rinde-a3.fq	PAMI-sg1.Watson.ref
Rinde-a4.fq	PAMI-sg1.Watson.ref
Rb1.fq	PAMI-sg2.Crick.ref
Rb2.fq	PAMI-sg2.Crick.ref
Rb3.fq	PAMI-sg2.Crick.ref
Rb4.fq	PAMI-sg2.Crick.ref
Xa1.fq	PAMII-sg1.Watson.ref
Xa2.fq	PAMII-sg1.Watson.ref
Xa3.fq	PAMII-sg1.Watson.ref
Xa4.fq	PAMII-sg1.Watson.ref
Xb1.fq	PAMII-sg2.Watson.ref
Xb2.fq	PAMII-sg2.Watson.ref
Xb3.fq	PAMII-sg2.Watson.ref
Xb4.fq	PAMII-sg2.Watson.ref
Xa5.fq	PAMII-sg1.Watson.ref
Xa6.fq	PAMII-sg1.Watson.ref
Xa7.fq	PAMII-sg1.Watson.ref
Xa8.fq	PAMII-sg1.Watson.ref
Xb5.fq	PAMII-sg2.Watson.ref
Xb6.fq	PAMII-sg2.Watson.ref
Xb7.fq	PAMII-sg2.Watson.ref
Xb8.fq	PAMII-sg2.Watson.ref
xde1.fq	PAMII-del.Watson.ref
xde2.fq	PAMII-del.Watson.ref
xde3.fq	PAMII-del.Watson.ref
xde4.fq	PAMII-del.Watson.ref
xde5.fq	PAMII-del.Watson.ref
xde6.fq	PAMII-del.Watson.ref
xde7.fq	PAMII-del.Watson.ref
xde8.fq	PAMII-del.Watson.ref
XVF1.fq	PAMII-up.Watson.ref
XVF2.fq	PAMII-up.Watson.ref
XVF3.fq	PAMII-up.Watson.ref
XVF4.fq	PAMII-up.Watson.ref
XVF5.fq	PAMII-up.Watson.ref
XVF6.fq	PAMII-up.Watson.ref
XVF7.fq	PAMII-up.Watson.ref
XVF8.fq	PAMII-up.Watson.ref
XVR1.fq	PAMII-down.Watson.ref
XVR2.fq	PAMII-down.Watson.ref
XVR3.fq	PAMII-down.Watson.ref
XVR4.fq	PAMII-down.Watson.ref
XVR5.fq	PAMII-down.Watson.ref
XVR6.fq	PAMII-down.Watson.ref
XVR7.fq	PAMII-down.Watson.ref
XVR8.fq	PAMII-down.Watson.ref
Xup1.fq	PAMII-dup.Watson.ref
Xup2.fq	PAMII-dup.Watson.ref
Xup3.fq	PAMII-dup.Watson.ref
Xup4.fq	PAMII-dup.Watson.ref
Xup5.fq	PAMII-dup.Watson.ref
Xup6.fq	PAMII-dup.Watson.ref
Xup7.fq	PAMII-dup.Watson.ref
Xup8.fq	PAMII-dup.Watson.ref
8STMd1-A2B3.fq	Beta-globin-del.Watson.ref
8STMd2-A2B4.fq	Beta-globin-del.Watson.ref
SCd1-A3B1.fq	Beta-globin-del.Watson.ref
SCd2-A3B2.fq	Beta-globin-del.Watson.ref
SMd1-A3B3.fq	Beta-globin-del.Watson.ref
SMd2-A3B4.fq	Beta-globin-del.Watson.ref
SRd1-A4B1.fq	Beta-globin-del.Watson.ref
SRd2-A4B2.fq	Beta-globin-del.Watson.ref
SBd1-A4B3.fq	Beta-globin-del.Watson.ref
SBd2-A4B4.fq	Beta-globin-del.Watson.ref
SBd3.fq	Beta-globin-del.Watson.ref
SBd4.fq	Beta-globin-del.Watson.ref
SPd1-A6B3.fq	Beta-globin-del.Watson.ref
SPd2-A6B4.fq	Beta-globin-del.Watson.ref
SPd3.fq	Beta-globin-del.Watson.ref
SPd4.fq	Beta-globin-del.Watson.ref
SEd1-A6B1.fq	Beta-globin-del.Watson.ref
SEd2-A6B2.fq	Beta-globin-del.Watson.ref
SEd3.fq	Beta-globin-del.Watson.ref
SEd4.fq	Beta-globin-del.Watson.ref
SXd1-A5B3.fq	Beta-globin-del.Watson.ref
SXd2-A5B4.fq	Beta-globin-del.Watson.ref
SXd3.fq	Beta-globin-del.Watson.ref
